word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,14.780738999994355,None,14.780738999994355,None,-0.041666666666666664,-0.2601851851851852,1,0,0,1.0722565999967628,imgStart,0.0034878799997386523,None,,,,,,,,,,,,,,,,,,,,,,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
سبز,yellow,0,imgYellow,0,0,0,5,,,,,,,,,,,,,,15.897236599994358,None,15.897236599994358,None,15.897236599994358,None,15.897236599994358,None,15.897236599994358,None,0.06018518518518518,-0.15555555555555556,1,0,0,1.1347371000010753,imgYellow,0.015344899999035988,None,17.047611299996788,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
سبز,green,1,imgGreen,0,1,1,4,,,,,,,,,,,,,,18.06343629999901,None,18.06343629999901,None,18.06343629999901,None,18.06343629999901,None,18.06343629999901,None,0.06111111111111111,-0.15555555555555556,1,0,0,0.7183937999943737,imgYellow,0.016449640002974775,None,18.79677599999559,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
زرد,yellow,1,imgYellow,0,2,2,7,,,,,,,,,,,,,,19.82992739999463,None,19.82992739999463,None,19.82992739999463,None,19.82992739999463,None,19.82992739999463,None,0.06111111111111111,-0.15555555555555556,1,0,0,0.6236726000061026,imgYellow,0.006593140002223663,None,20.446284400000877,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
قرمز,blue,0,imgBlue,0,3,3,1,,,,,,,,,,,,,,21.480078499997035,None,21.480078499997035,None,21.480078499997035,None,21.480078499997035,None,21.480078499997035,None,0.06111111111111111,-0.15555555555555556,1,0,0,0.4910530999986804,imgYellow,0.006130739995569456,None,21.97958010000002,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
آبی,blue,1,imgBlue,0,4,4,3,,,,,,,,,,,,,,23.04595110000082,None,23.04595110000082,None,23.04595110000082,None,23.04595110000082,None,23.04595110000082,None,-0.001851851851851852,-0.16111111111111112,1,0,0,1.179924399999436,imgBlue,0.00965538000309607,None,24.21253749999596,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
آبی,red,0,imgRed,0,5,5,2,,,,,,,,,,,,,,25.245580599999812,None,25.245580599999812,None,25.245580599999812,None,25.245580599999812,None,25.245580599999812,None,-0.000925925925925926,-0.15925925925925927,1,0,0,0.8275663999957033,imgBlue,0.008814740001980681,None,26.07957560000068,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
زرد,green,0,imgGreen,0,6,6,6,,,,,,,,,,,,,,27.112441999997827,None,27.112441999997827,None,27.112441999997827,None,27.112441999997827,None,27.112441999997827,None,0.03148148148148148,-0.15833333333333333,1,0,0,1.1116438999961247,imgGreen,0.01071864000550704,None,28.22906089999742,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
قرمز,red,1,imgRed,0,7,7,0,,,,,,,,,,,,,,29.261604599996645,None,29.261604599996645,None,29.261604599996645,None,29.261604599996645,None,29.261604599996645,None,0.03148148148148148,-0.15833333333333333,1,0,0,0.9640272999968147,imgGreen,0.012566940000397153,None,30.228149999995367,None,k,k,k,k,001,2021_Jan_12_1417,stroopExperiment,2020.2.10,60.01154621946311,
