practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,word,colour,congruent,corrAns,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,13.578949399998237,None,13.578949399998237,None,-0.010185185185185186,-0.25092592592592594,1,0,0,0.7354838999963249,imgStart,0.015527160008787178,None,,,,,,,,,,,,,,,,,,,,e,e,e,e,001,2021_Jan_12_1435,stroopExperiment,2020.2.10,60.52649577586016,
,,,,,,,,,,,,,,,,,,,,,14.345461299999442,None,14.345461299999442,None,14.345461299999442,None,14.345461299999442,None,14.345461299999442,None,0.020370370370370372,-0.16111111111111112,1,0,0,0.9213450999959605,imgGreen,0.003887380000378471,None,,,,,,,,,,
