word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,instrTxt.started,instrTxt.stopped,imgStart.started,imgStart.stopped,resBegin.x,resBegin.y,resBegin.leftButton,resBegin.midButton,resBegin.rightButton,resBegin.time,resBegin.clicked_name,resBegin.started,resBegin.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
زرد,green,0,imgGreen,1,3,11,6,,,,,,,,,,,,,,,,,,55.35559779999949,None,55.35559779999949,None,55.35559779999949,None,55.35559779999949,None,55.35559779999949,None,0.062037037037037036,-0.1962962962962963,1,0,0,1.0023629000006622,imgGreen,0.0010351699993407237,None,56.35456939999949,None,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,blue,1,imgBlue,1,4,12,3,,,,,,,,,,,,,,,,,,57.870985599999585,None,57.870985599999585,None,57.870985599999585,None,57.870985599999585,None,57.870985599999585,None,-0.04259259259259259,-0.1935185185185185,1,0,0,0.7633170999997674,imgBlue,0.012501939999310707,None,58.63748829999986,None,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,green,1,imgGreen,1,5,13,4,,,,,,,,,,,,,,,,,,60.15380969999933,None,60.15380969999933,None,60.15380969999933,None,60.15380969999933,None,60.15380969999933,None,0.006481481481481481,-0.1925925925925926,1,0,0,0.7805564000000231,imgGreen,0.012563639999825682,None,60.937068799999906,None,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,yellow,1,imgYellow,1,6,14,7,,,,,,,,,,,,,,,,,,62.45349949999945,None,62.45349949999945,None,62.45349949999945,None,62.45349949999945,None,62.45349949999945,None,0.17962962962962964,-0.1925925925925926,1,0,0,0.8638320000000022,imgYellow,0.012576639999679173,None,63.320017500000176,None,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,yellow,0,imgYellow,1,7,15,5,,,,,,,,,,,,,,,,,,64.83645879999949,None,64.83645879999949,None,64.83645879999949,None,64.83645879999949,None,64.83645879999949,None,0.16111111111111112,-0.19814814814814816,1,0,0,0.7970291999999972,imgYellow,0.012381139999888546,None,65.63632499999949,None,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25251819999994,None,67.25251819999994,None,0.024074074074074074,-0.26666666666666666,1,0,0,1.131615299999794,imgStart,0.0153117600002588,None,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,blue,1,imgBlue,,,,,0,0,0,5,,,,,,,,,,,,,,68.41909699999997,None,68.41909699999997,None,68.41909699999997,None,68.41909699999997,None,68.41909699999997,None,-0.08703703703703704,-0.22407407407407406,1,0,0,0.8669899999995323,imgBlue,0.013111209999806306,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,red,0,imgRed,,,,,0,1,1,4,,,,,,,,,,,,,,69.31988889999957,None,69.31988889999957,None,69.31988889999957,None,69.31988889999957,None,69.31988889999957,None,-0.24537037037037038,-0.20555555555555555,1,0,0,0.8536281999995481,imgRed,0.0036314400003902847,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,red,0,imgRed,,,,,0,2,2,8,,,,,,,,,,,,,,70.20272999999997,None,70.20272999999997,None,70.20272999999997,None,70.20272999999997,None,70.20272999999997,None,-0.19074074074074074,-0.19537037037037036,1,0,0,0.8769903000002159,imgRed,0.008974740000667225,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,yellow,1,imgYellow,,,,,0,3,3,15,,,,,,,,,,,,,,71.1030796999994,None,71.1030796999994,None,71.1030796999994,None,71.1030796999994,None,71.1030796999994,None,0.21574074074074073,-0.2037037037037037,1,0,0,0.759078000000045,imgYellow,0.00729213999966305,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,green,1,imgGreen,,,,,0,4,4,10,,,,,,,,,,,,,,71.8859610999998,None,71.8859610999998,None,71.8859610999998,None,71.8859610999998,None,71.8859610999998,None,0.09814814814814815,-0.20555555555555555,1,0,0,0.7431692000000112,imgGreen,0.00849333999940427,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,yellow,0,imgYellow,,,,,0,5,5,3,,,,,,,,,,,,,,72.65230679999968,None,72.65230679999968,None,72.65230679999968,None,72.65230679999968,None,72.65230679999968,None,0.16944444444444445,-0.18888888888888888,1,0,0,0.8598229999997784,imgYellow,0.008306140000058804,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,blue,0,imgBlue,,,,,0,6,6,13,,,,,,,,,,,,,,73.51932549999947,None,73.51932549999947,None,73.51932549999947,None,73.51932549999947,None,73.51932549999947,None,-0.06851851851851852,-0.18796296296296297,1,0,0,0.9493118000000322,imgBlue,0.0153632400006245,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
قرمز,blue,0,imgBlue,,,,,0,7,7,1,,,,,,,,,,,,,,74.50210580000021,None,74.50210580000021,None,74.50210580000021,None,74.50210580000021,None,74.50210580000021,None,-0.05925925925925926,-0.18796296296296297,1,0,0,0.8255350999997972,imgBlue,0.008302539999931469,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,green,0,imgGreen,,,,,0,8,8,6,,,,,,,,,,,,,,75.35120139999981,None,75.35120139999981,None,75.35120139999981,None,75.35120139999981,None,75.35120139999981,None,0.046296296296296294,-0.18796296296296297,1,0,0,0.5762110999994547,imgGreen,0.007870240000556805,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,blue,0,imgBlue,,,,,0,9,9,9,,,,,,,,,,,,,,75.95100659999935,None,75.95100659999935,None,75.95100659999935,None,75.95100659999935,None,75.95100659999935,None,-0.09351851851851851,-0.17777777777777778,1,0,0,0.6595041999999012,imgBlue,0.008794740000666934,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
زرد,red,0,imgRed,,,,,0,10,10,12,,,,,,,,,,,,,,76.63539279999986,None,76.63539279999986,None,76.63539279999986,None,76.63539279999986,None,76.63539279999986,None,-0.23333333333333334,-0.18055555555555555,1,0,0,1.312189799999942,imgRed,0.008560340001167788,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
سبز,yellow,0,imgYellow,,,,,0,11,11,11,,,,,,,,,,,,,,77.9674172999994,None,77.9674172999994,None,77.9674172999994,None,77.9674172999994,None,77.9674172999994,None,0.22777777777777777,-0.18055555555555555,1,0,0,0.6582720999995217,imgYellow,0.006077939999158843,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
آبی,yellow,0,imgYellow,,,,,0,12,12,7,,,,,,,,,,,,,,78.66738970000006,None,78.66738970000006,None,78.66738970000006,None,78.66738970000006,None,78.66738970000006,None,0.16111111111111112,-0.1712962962962963,1,0,0,0.7253735000003871,imgYellow,0.007771309999952791,None,,,,,,,,,,,,,,,,ax,ax,xxxxa,ax,001,2021_Jan_12_1945,آزمون استروپ استاندارد,2020.2.10,59.92552455813366,
