word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,instrTxt.started,instrTxt.stopped,imgStart.started,imgStart.stopped,resBegin.x,resBegin.y,resBegin.leftButton,resBegin.midButton,resBegin.rightButton,resBegin.time,resBegin.clicked_name,resBegin.started,resBegin.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
آبی,red,0,imgRed,,,,,0,3,3,4,,,,,,,,,,,,,,59.923831800000244,None,59.923831800000244,None,59.923831800000244,None,59.923831800000244,None,59.923831800000244,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.3103577000001678,imgRed,0.008106880000013916,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
زرد,blue,0,imgBlue,,,,,0,4,4,13,,,,,,,,,,,,,,60.25742080000009,None,60.25742080000009,None,60.25742080000009,None,60.25742080000009,None,60.25742080000009,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.24215129999993223,imgRed,0.006954679999580549,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
زرد,yellow,1,imgYellow,,,,,0,5,5,15,,,,,,,,,,,,,,60.52319250000028,None,60.52319250000028,None,60.52319250000028,None,60.52319250000028,None,60.52319250000028,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.2267623000002459,imgRed,0.00862617999973736,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
آبی,blue,1,imgBlue,,,,,0,6,6,5,,,,,,,,,,,,,,60.7736046,None,60.7736046,None,60.7736046,None,60.7736046,None,60.7736046,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.2103434999999081,imgRed,0.008288380000067264,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
سبز,yellow,0,imgYellow,,,,,0,7,7,11,,,,,,,,,,,,,,61.006346699999995,None,61.006346699999995,None,61.006346699999995,None,61.006346699999995,None,61.006346699999995,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.2093008000001646,imgRed,0.007226879999961966,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
زرد,green,0,imgGreen,,,,,0,8,8,14,,,,,,,,,,,,,,61.22324430000026,None,61.22324430000026,None,61.22324430000026,None,61.22324430000026,None,61.22324430000026,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.2151781999996274,imgRed,0.013969680000172957,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
قرمز,yellow,0,imgYellow,,,,,0,9,9,3,,,,,,,,,,,,,,61.45716919999995,None,61.45716919999995,None,61.45716919999995,None,61.45716919999995,None,61.45716919999995,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.1992006999998921,imgRed,0.014582180000161316,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
قرمز,blue,0,imgBlue,,,,,0,10,10,1,,,,,,,,,,,,,,61.6902328000001,None,61.6902328000001,None,61.6902328000001,None,61.6902328000001,None,61.6902328000001,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.2097275000000991,imgRed,0.0082243799997741,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
قرمز,green,0,imgGreen,,,,,0,11,11,2,,,,,,,,,,,,,,61.92381040000009,None,61.92381040000009,None,61.92381040000009,None,61.92381040000009,None,61.92381040000009,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.19306890000007115,imgRed,0.007993280000391678,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
سبز,red,0,imgRed,,,,,0,12,12,8,,,,,,,,,,,,,,62.14042010000003,None,62.14042010000003,None,62.14042010000003,None,62.14042010000003,None,62.14042010000003,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.19269000000031156,imgRed,0.007919579999907,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
زرد,red,0,imgRed,,,,,0,13,13,12,,,,,,,,,,,,,,62.357084900000245,None,62.357084900000245,None,62.357084900000245,None,62.357084900000245,None,62.357084900000245,None,0.002777777777777778,-0.010185185185185186,1,0,0,0.17686070000036125,imgRed,0.008069479999903706,None,,,,,,,,,,,,,,,,g,g,g,g,001,2021_Jan_12_1643,آزمون استروپ استاندارد,2020.2.10,59.73829846209514,
