word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,12.479362000000037,None,12.479362000000037,None,0.018518518518518517,-0.2740740740740741,1,0,0,1.2430027999998856,imgStart,0.009889519999433105,None,,,,,,,,,,,,,,,,,,,,,,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
زرد,yellow,1,imgYellow,0,0,0,7,,,,,,,,,,,,,,13.762345500000265,None,13.762345500000265,None,13.762345500000265,None,13.762345500000265,None,13.762345500000265,None,0.14537037037037037,-0.17962962962962964,1,0,0,1.9097600000000057,imgGreen,0.007830780000404047,None,15.713076099999853,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
سبز,green,1,imgGreen,0,1,1,4,,,,,,,,,,,,,,16.745897499999955,None,16.745897499999955,None,16.745897499999955,None,16.745897499999955,None,16.745897499999955,None,0.11666666666666667,-0.1712962962962963,1,0,0,0.7782520999999178,imgGreen,0.01014714000029926,None,17.528442799999993,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
آبی,blue,1,imgBlue,0,2,2,3,,,,,,,,,,,,,,18.562408700000105,None,18.562408700000105,None,18.562408700000105,None,18.562408700000105,None,18.562408700000105,None,-0.15833333333333333,-0.20462962962962963,1,0,0,1.3970661999996992,imgBlue,0.011948340000344615,None,19.961390200000096,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
قرمز,blue,0,imgBlue,0,3,3,1,,,,,,,,,,,,,,20.995050600000013,None,20.995050600000013,None,20.995050600000013,None,20.995050600000013,None,20.995050600000013,None,-0.15833333333333333,-0.20462962962962963,1,0,0,0.9271883000001253,imgBlue,0.008679140000367624,None,21.927637700000105,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
زرد,green,0,imgGreen,0,4,4,6,,,,,,,,,,,,,,22.944210099999964,None,22.944210099999964,None,22.944210099999964,None,22.944210099999964,None,22.944210099999964,None,0.06018518518518518,-0.19166666666666668,1,0,0,1.631885499999953,imgGreen,0.012768239999786601,None,24.610592200000156,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
آبی,red,0,imgRed,0,5,5,2,,,,,,,,,,,,,,25.644774700000198,None,25.644774700000198,None,25.644774700000198,None,25.644774700000198,None,25.644774700000198,None,-0.3037037037037037,-0.2064814814814815,1,0,0,1.5297077999998692,imgRed,0.011760840000079043,None,27.177793500000007,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
سبز,yellow,0,imgYellow,0,6,6,5,,,,,,,,,,,,,,28.193289000000277,None,28.193289000000277,None,28.193289000000277,None,28.193289000000277,None,28.193289000000277,None,0.13425925925925927,-0.1925925925925926,1,0,0,0.6973312999998598,imgGreen,0.012632339999527176,None,28.910267000000204,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
قرمز,red,1,imgRed,0,7,7,0,,,,,,,,,,,,,,29.94315480000023,None,29.94315480000023,None,29.94315480000023,None,29.94315480000023,None,29.94315480000023,None,-0.2462962962962963,-0.17685185185185184,1,0,0,1.0133724999996048,imgRed,0.011917540000013105,None,30.9603247,None,x,x,x,x,001,2021_Jan_12_1653,آزمون استروپ استاندارد,2020.2.10,60.14574516972663,
