practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,word,colour,congruent,corrAns,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,21.4702369000006,None,21.4702369000006,None,-0.03888888888888889,-0.32222222222222224,1,0,0,2.124065400006657,imgStart,0.005899720003071707,None,,,,,,,,,,,,,,,,,,,,z,z,z,z,001,2021_Jan_12_1241,stroopExperiment,2020.2.10,60.056489132963684,
,,,,,,,,,,,,,,,,,,,,,23.636712100000295,None,23.636712100000295,None,23.636712100000295,None,23.636712100000295,None,23.636712100000295,None,0.03333333333333333,-0.15648148148148147,1,0,0,3.6069926999989548,imgGreen,0.004695739997259807,None,,,,,,,,,,
