word,colour,congruent,corrAns,practisTrials.thisRepN,practisTrials.thisTrialN,practisTrials.thisN,practisTrials.thisIndex,instrTxt1.started,instrTxt1.stopped,imgStart1.started,imgStart1.stopped,resBegin1.x,resBegin1.y,resBegin1.leftButton,resBegin1.midButton,resBegin1.rightButton,resBegin1.time,resBegin1.clicked_name,resBegin1.started,resBegin1.stopped,targetTxt.started,targetTxt.stopped,imgRed.started,imgRed.stopped,imgBlue.started,imgBlue.stopped,imgGreen.started,imgGreen.stopped,imgYellow.started,imgYellow.stopped,mouse.started,mouse.stopped,feedbackTxt.started,feedbackTxt.stopped,نام,نام خانوادگی,کلاس,سن,چندمین بار است که در این تست شرکت می کنید,date,expName,psychopyVersion,frameRate,
,,,,,,,,18.847072900040075,None,18.847072900040075,None,0.0,-0.2972222222222222,1,0,0,7.460311200004071,imgStart,0.007052449742332101,None,,,,,,,,,,,,,,,fghj,fghj,10,12,001,2021_Jan_30_1941,آزمون استروپ استاندارد,2020.2.10,60.215027805212316,
آبی,blue,1,imgBlue,0,0,0,3,,,,,,,,,,,,,,26.645800900179893,None,26.645800900179893,None,26.645800900179893,None,26.645800900179893,None,26.645800900179893,None,0.011685280129313469,None,28.328865900170058,None,fghj,fghj,10,12,001,2021_Jan_30_1941,آزمون استروپ استاندارد,2020.2.10,60.215027805212316,
,,,,,,,,,,,,,,,,,,,,,29.829151100013405,None,29.829151100013405,None,29.829151100013405,None,29.829151100013405,None,29.829151100013405,None,0.009833179879933596,None,,,,,,,,,,,,
